codigo,nome,tipo,descricao,exercicio
16310100000000,"servicos de Atendimento  Saude em Unidades do Governo Federal",S,"Registra as receitas originadas de servicos de atendimento  Saude, de car ter especializado ou nao. Compreende a prestacao de servicos relacionados  Saude humana em hospitais, ambulat¢rios, consult¢rios, cl¡nicas, centros de Assistencia psicossocial, unidades m¢veis de atendimento a urgncias e remoäes e, tambem, os servicos de Saude prestados nos domic¡lios. Compreende tambem as atividades de apoio  gestao dos estabelecimentos de Saude e as atividades de Praticas integrativas e complementares  Saude humana.",2025
16315000000000,"servicos Hospitalares",S,"Registra as receitas originadas de servicos de atendimento  Saude, de car ter especializado ou nao. Compreende a prestacao de servicos relacionados  Saude em hospitais e similares, bem como servicos de Saude correlatos.",2025
16315100000000,"servicos de Registro, An lise e Controle da Saude",S,"Registra as receitas originadas de servicos de registro de an lise e de controle de produtos sujeitos a normas de vigilncia sanit ria.",2025
16315200000000,"servicos Radiol¢gicos e Laboratoriais",S,"Registra as receitas originadas de servicos de atendimento  Saude, de car ter especializado ou nao. Compreende a prestacao de servicos relacionados  Saude com natureza radiol¢gica ou laboratorial.",2025
16315300000000,"servicos Ambulatoriais",S,"Registra as receitas originadas de servicos de atendimento  Saude, de car ter especializado ou nao. Compreende a prestacao de servicos relacionados  Saude com natureza ambulat¢rial.",2025
16319900000000,"Outros servicos de Atendimento  Saude",S,"Registra outras receitas de servicos de atendimento  Saude, que nao se enquadrem nos itens anteriores, de car ter especializado ou nao. Compreende a prestacao de servicos relacionados  Saude humana em hospitais, ambulat¢rios, consult¢rios, cl¡nicas, centros de Assistencia psicossocial, unidades m¢veis de atendimento a urgncias e remoäes e, tambem, os servicos de Saude prestados nos domic¡lios. Compreende tambem as atividades de apoio  gestao dos estabelecimentos de Saude e as atividades de Praticas integrativas e complementares  Saude humana.",2025
16320000000000,"servicos de Assistencia  Saude de Servidores Civis e Militares",S,"Agrega as receitas decorrentes da Contribuicoes dos servidores Publicos civis ativos, inativos e pensionistas, destinada ao custeio da Assistencia  Saude Suplementar do Servidor Civil, bem como as decorrentes das contribuicoes mensais obrigat¢rias dos militares, da ativa e na inatividade, e dos pensionistas dos militares, para a constituicao e manutencao dos Fundos de Saude de cada Fora Armada.",2025
16320100000000,"servicos de Assistencia  Saude Suplementar de Servidores Civis",S,"Registra as receitas decorrentes da Contribuicoes dos servidores Publicos civis ativos, inativos e pensionistas, destinada ao custeio da Assistencia  Saude Suplementar do Servidor Civil, no caso de prestacao direta (gestao pr¢pria) dos servicos de Saude pelos orgaos ou entidades.",2025
16325000000000,"servicos de Assistencia  Saude Suplementar dos Militares",S,"Registra as receitas decorrentes da Contribuicoes dos militares, destinada ao custeio da Assistencia  Saude Suplementar dos Militares, no caso de prestacao direta (gestao pr¢pria) dos servicos de Saude pelos orgaos ou entidades.",2025
16400000000000,"servicos e Atividades Financeiras",S,"Agrega as receitas correntes originadas da prestacao de servicos financeiros, bem como as receitas de natureza nao-financeira originadas da concessao de garantias, avais e seguros nas Operacoes de Credito.",2025
16410000000000,"servicos e Atividades Financeiras",S,"Agrega as receitas correntes originadas da prestacao de servicos financeiros, bem como as receitas de natureza nao-financeira originadas da concessao de garantias, avais e seguros nas Operacoes de Credito.",2025
16410100000000,"Retorno de Operacoes, Juros e Encargos Financeiros",S,"Registra as receitas correntes originadas da prestacao de servicos financeiros. Abrange atividades com a finalidade de criar, coletar, intermediar e redistribuir recursos financeiros federais sob responsabilidade da unidade gestora. Compreende o resultado das taxas de juros aplicadas a emprstimos concedidos, de Operacoes financeiras realizadas, por exemplo, pelo Fundo de Compensacao de Variaäes Salariais, dentre outros servicos de natureza financeira.",2025
16410200000000,"Concessao de Avais, Garantias e Seguros",S,"Registra as receitas de natureza nao-financeira originadas da concessao de garantias, avais e seguros nas Operacoes de Credito.",2025
16410300000000,"Remuneracao sobre Repasse para Programas de Desenvolvimento Econmico",S,"Registra as receitas decorrentes de parte dos rendimentos dos emprstimos de recursos do Fundo de Amparo ao Trabalhador ao Banco Nacional de Desenvolvimento Econmico e Social - BNDES, de acordo com o art. 239 da Constituicao Federal.",2025
16900000000000,"Outros servicos",S,"Agrega as receitas decorrentes de servicos nao relacionados nos itens anteriores.",2025
11180130000000,"Imposto sobre Transmissao ?Causa Mortis? e Doacao de Bens e Direitos",A,""Registra o valor total da arrecadacao de imposto sobre a transmissao ?causa mortis? e a doacao de: propriedade ou dom¡nio £til de bens im¢veis",2025
16990000000000,"Outros servicos",S,"Agrega as receitas decorrentes de servicos nao relacionados nos itens anteriores.",2025
16995000000000,"servicos Sujeitos  Regulacao",S,"Agrega receitas de servicos sujeitos  regulacao por parte do setor Publico.",2025
16995010000000,"servicos de Saneamento B sico ? Abastecimento de µgua.",A,"Registra as receitas originadas da prestacao de servicos de saneamento b sico. Compreende os valores referentes a tarifa de  gua.",2025
16995020000000,"servicos de Saneamento B sico ? Esgotamento Sanitario.",A,"Registra as receitas originadas da prestacao de servicos de saneamento b sico. Compreende os valores referentes a tarifa de esgotamento Sanitario.",2025
16995030000000,"servicos de Saneamento B sico ? Limpeza Urbana e Manejo de Res¡duos S¢lidos.",A,"Registra as receitas originadas da prestacao de servicos de saneamento b sico. Compreende os valores referentes a tarifa de limpeza urbana e manejo de res¡duos s¢lidos.",2025
16995040000000,"servicos de Saneamento B sico ? Drenagem e Manejo das µguas Pluviais Urbanas.",A,"Registra as receitas originadas da prestacao de servicos de saneamento b sico. Compreende os valores referentes a tarifa de Drenagem e Manejo das µguas Pluviais Urbanas",2025
16995090000000,"Outros servicos Sujeitos  Regulacao",A,"Registra as receitas decorrentes da prestacao de servicos sujeitos  regulacao nao especificados anteriormente.?ÿ",2025
16999900000000,"Outros servicos",S,"Registra as receitas decorrentes de servicos nao relacionados nos itens anteriores.",2025
17000000000000,"Transferencias Correntes",S,"Agrega as receitas provenientes de recursos financeiros decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17100000000000,"Transferencias da Uniao e de suas Entidades",S,"Agrega as receitas provenientes de recursos financeiros recebidos da Uniao ou de suas entidades, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17110000000000,"Transferencias Decorrentes de Participacao na Receita da Uniao",S,"Agrega as receitas provenientes de recursos financeiros recebidos da Uniao ou de suas entidades, decorrentes de doaäes, contratos, convenios, acordos, ajustes, termos de parceria ou outros instrumentos, quando destinados a atender despesas classificaveis como correntes.",2025
17115000000000,"Cota-Parte do Fundo de Participacao dos Estados e do Distrito Federal - FPE",S,"Registra o valor total das receitas recebidas por meio de cota-parte do fundo participacao dos Estados e Distrito Federal.",2025
17115100000000,"Cota-Parte do Fundo de Participacao dos Municipios - FPM",S,"Registra o valor total das receitas recebidas por meio de cota-parte do Fundo de Participacao dos Municipios (FPM).",2025
17115110000000,"Cota-Parte do Fundo de Participacao dos Municipios - Cota Mensal",A,"Registra o valor total das receitas recebidas por meio de cota-parte do Fundo de Participacao dos Municipios (FPM), referente  al¡nea ?b? do inciso I do art. 159 da Constituicao Federal.",2025
17115120000000,"Cota-Parte do Fundo de Participacao dos Municipios - Cotas Extraordin rias",A,""Registra o valor total das receitas recebidas por meio de cota do Fundo de Participacao dos Municipios (FPM), referentes as cotas extraordini rias, conforme as al¡neas ""d"", ""e"", ""f"" do inciso I do art. 159 da Constituicao Federal."",2025
17115200000000,"Cota-Parte do Imposto Sobre a Propriedade Territorial Rural",S,"Registra o valor total das receitas recebidas por meio de Transferencias do imposto sobre a propriedade territorial rural.",2025
17115300000000,"Cota-Parte do Imposto Sobre Produtos Industrializados ? Estados Exportadores de Produtos Industrializados",S,"Registra recebidos em decorrncia da Transferencia constitucional do imposto sobre produtos industrializados.",2025
17115400000000,"Cota-Parte da Contribuicoes de Intervencao no Dom¡nio Econmico",S,"Registra o valor das receitas recebidas pelos Estados por meio de Transferencias constitucionais da Contribuicoes de intervencao no dom¡nio econmico (Emenda Constitucional n§ 42, de 19/12/2003). ",2025
17115500000000,"Cota-Parte do Imposto Sobre Operacoes de Credito, Cambio e Seguro, ou Relativas a titulos ou Valores Mobili rios ? Comercializacao do Ouro",S,"Registra o valor total das receitas recebidas por meio de cota-parte imposto sobre Operacoes Credito Cambio e seguros.",2025
17115600000000,"Repasse da Uniao para Foros, Laudmios e Tarifas de Ocupacao",S,"Registra o valor dos recursos repassados aos Municipios e ao Distrito Federal referentes ao percentual arrecadado com a cobranca de taxa de ocupacao, foro e laudmio onde estao localizados os im¢veis que deram origem  cobranca.ÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿÿ",2025
17119800000000,"Transferencias Decorrentes de Participacao em Outras Receitas de Impostos da Uniao",S,"Registra o valor de Transferencias decorrentes da participacao em receitas de impostos da Uniao, nao especificadas anteriormente, conforme definido em legislacao.",2025
17120000000000,"Transferencias das Compensaäes Financeiras pela Exploracao de Recursos Naturais",S,"Agrega as receitas transferidas a Estados, DF e Municipios em decorrncia da participacao dos mesmos nas receitas oriundas de compensaäes financeiras pela exploracao de recursos naturais, auferidas pela Uniao, quando destinadas a atender despesas classificaveis como correntes.",2025
17125000000000,"Cota-parte da Compensacao Financeira pela Exploracao de Recursos H¡dricos",S,"Registra o valor da arrecadacao da receita da cota-parte da compensacao financeira de recursos h¡dricos, para fins de geracao de energia eltrica.",2025
17125100000000,"Cota-parte da Compensacao Financeira pela Exploracao de Recursos Minerais - CFEM",S,"Registra o valor da arrecadacao da receita da cota-parte da compensacao financeira de recursos minerais, para fins de aproveitamento econmico.",2025
17125200000000,"Cota-parte da Compensacao Financeira pela Producao de Petr¢leo ",S,"Agrega o valor da arrecadacao de receita com a cota-parte royalties pelo excedente da producao do petr¢leo.",2025
17125210000000,"Cota-parte da Compensacao Financeira pela Producao de Petr¢leo ? Lei n§ 7.990/89",A,"Registra o valor da arrecadacao da receita com a cota-parte royalties ? compensacao financeira pela producao de petr¢leo.",2025
17125220000000,"Cota-parte pelo Excedente da Producao do Petr¢leo ? Lei n§ 9.478/97, artigo 49, I e II",A,"Registra o valor da arrecadacao de receita com a cota-parte royalties pelo excedente da producao do petr¢leo.",2025
17125230000000,"Cota-parte pela Participacao Especial ? Lei n§ 9.478/97, artigo 50",A,"Registra o valor da arrecadacao de receita com a cota-parte royalties pela participacao especial prevista na Lei n§ 9.478/97, art. 50.",2025
17125240000000,"Cota-Parte do Fundo Especial do Petr¢leo ? FEP",A,"Registra o valor da arrecadacao de receita de Transferencia da cota-parte do Fundo Especial do Petr¢leo ? FEP.",2025
17125300000000,"Cota-parte do bnus de assinatura de contrato de partilha de producao",S,"Registra o valor da arrecadacao de receita com a cota-parte do bnus de assinatura de contrato de partilha de producao",2025
17129900000000,"Outras Transferencias decorrentes de Compensacao Financeira pela Exploracao de Recursos Naturaisÿÿ",S,"Registra outras Transferencias destinadas a Estados, DF e Municipios em decorrncia da sua participacao nas receitas oriundas de compensaäes financeiras pela exploracao de recursos naturais, auferidas pela Uniao, quando direcionadas a atender despesas classificaveis como correntes, que nao se enquadrem em outra natureza de receita mais especifica.",2025
17130000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUSÿ",S,"Agrega as receitas transfereridas e destinadas ao Sistema unico de Saude - SUS, quanso destinadas a atender despesas classificaveis como correntes ",2025
17135000000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS ? Repasses Fundo a Fundo - Bloco de Manutencao das Aäes e servicos Publicos de Saude",S,"Agrega o valor total das Transferencias correntes oriundas do Fundo Nacional de Saude referentes ao bloco de manutencao das aäes e servicos Publicos de Saude, recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios.",2025
17135010000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Atencao Primaria",A,"Registra o valor total de Transferencias correntes do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com atencao Primaria em Saude.",2025
17135020000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Atencao Especializada",A,"Registra o valor total de Transferencias correntes do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com atencao especializada em Saude.",2025
17135030000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Vigilncia em Saude",A,"Registra o valor total de Transferencias correntes do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com Assistencia farmacutica.",2025
17135040000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Assistencia Farmacutica",A,"Registra o valor total de Transferencias correntes do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com vigilncia em Saude.",2025
17135050000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Gestao do SUS",A,"Registra o valor total de Transferencias correntes do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, referentes a gastos com gestao do SUS.",2025
17135090000000,"Transferencias de Recursos do Bloco de Manutencao das Aäes e servicos Publicos de Saude ? Outros Programas",A,"Registra o valor total de Transferencias correntes do bloco de manutencao das aäes e servicos Publicos de Saude do Fundo Nacional de Saude (Uniao) recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios, para aäes nao especificados anteriormente.",2025
17135100000000,"Transferencias de Recursos do Sistema unico de Saude ? SUS - Repasses Fundo a Fundo - Bloco de Estruturacao da Rede de servicos Publicos de Saude",S,"Agrega o valor total das Transferencias correntes oriundas do Fundo Nacional de Saude referentes ao bloco de estruturacao da rede de servicos Publicos de Saude, recebidos pelos Fundos de Saude dos Estados, do Distrito Federal e dos Municipios.",2025
17135110000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Atencao Primaria",A,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  atencao Primaria em Saude.",2025
17135120000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Atencao Especializada",A,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  atencao especializada em Saude.",2025
17135130000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Vigilncia em Saude",A,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  Vigilncia em Saude.",2025
17135140000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Assistencia Farmacutica",A,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  Assistencia Farmacutica.",2025
17135150000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Gestao do SUS",A,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados  Gestao do SUS.",2025
17135190000000,"Transferencias de Recursos do Bloco de Estruturacao da Rede de servicos Publicos de Saude - Outros Programas",A,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, destinados a outros programas nao especificados nas classificaäes anteriores.",2025
17139900000000,"Outras Transferencias de Recursos do Sistema unico de Saude - SUS",S,"Registra o valor das Transferencias correntes da Uniao recebidas pelos Estados, Distrito Federal e Municipios, referentes ao bloco de estruturacao da rede de servicos do Sistema unico de Saude ? SUS, que nao se enquadrem em outra natureza de receita mais especifica.",2025
17140000000000,"Transferencias de Recursos do Fundo Nacional do Desenvolvimento da Educacao ? FNDE?ÿ",S,"Agrega o valor total dos recursos de Transferencias da Uniao recebidos pelos Estados, Distrito Federal e Municipios, relativos ao Fundo Nacional do Desenvolvimento da Educacao ? FNDE, compreendendo os repasses referentes ao Salario-educacao e demais programas do FNDE.",2025
17145000000000,"Transferencias doÿSalario-Educacao",S,"Registra o valor dos recursos de Transferencia da Uniao para os Estados, Distrito Federal e Municipios a t¡tulo de Salario-Educacao, na forma da Lei 10.832/03.",2025
17145100000000,"Transferencias Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola ? PDDE",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios referentes ao Programa Dinheiro Direto na Escola ? PDDE. ",2025
17145200000000,"Transferencias referentes ao Programa Nacional de Alimentacao Escolar ? PNAE",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Alimentacao Escolar ? PNAE.",2025
17145300000000,"Transferencias referentes ao Programa Nacional de Apoio ao Transporte do Escolar ? PNATE",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Apoio ao Transporte Escolar ? PNATE . Lei n§ 10.880, de 09/06/04.",2025
17145400000000,"Transferencias referentes ao Programa Nacional de Inclusao de Jovens - Projovem",S,"Agrega o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Inclusao de Jovens ? Projovem.",2025
17145410000000,"Transferencias  referentes ao Programa Nacional de Inclusao de Jovens - Projovem Urbano",A,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Inclusao de Jovens - Projovem Urbano. Lei n§ 11.692, de 10 de junho de 2008.",2025
17145420000000,"Transferencias referentes ao Programa Nacional de Inclusao de Jovens - Projovem Campo",A,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Inclusao de Jovens - Projovem Campo. Lei n§ 11.692, de 10 de junho de 2008.",2025
17145500000000,"Transferencias referentes ao Programa Brasil Alfabetizado - PBA",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Brasil Alfabetizado - PBA . Lei nø 10.880, de 09 de junho de 2004.",2025
17145600000000,"Transferencias referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento  Educacao de Jovens e Adultos - PEJA",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa de Apoio aos Sistemas de Ensino para Atendimento  Educacao de Jovens e Adultos - PEJA. Lei nø 10.880, de 9 de junho de 2004.",2025
17145700000000,"Transferencias referentes ao  Programa Nacional de Saude do Escolar - PNSE",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa Nacional de Saude do Escolar.",2025
17145800000000,"Transferencias referentes ao Programa de Apoio a Aquisicao de Equipamentos para a Rede Publica de Ensino Fundamental",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa de Apoio a Aquisicao de Equipamentos para a Rede Publica de Ensino Fundamental.",2025
17145900000000,"Transferencias referentes ao Programa de Apoio  Reestruturacao da Rede F¡sica Publica da Educacao B sicaÿ - REESTFÖSICA",S,"Registra o valor dos recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Programa de Apoio  Reestruturacao da Rede F¡sica Publica da Educacao B sica ? REESTFÖSICA.",2025
17149900000000,"Outras Transferencias Diretas do Fundo Nacional do Desenvolvimento da Educacao - FNDE",S,"Registra o valor total de outros recursos de Transferencias da Uniao aos Estados, Distrito Federal e Municipios, referentes ao Fundo Nacional do Desenvolvimento da Educacao ? FNDE, nao classificados nos itens anteriores e que nao sejam repassados por meio de convenios.",2025
17150000000000,"Transferencias de Recursos de Complementacao da Uniao ao Fundo de Manutencao e Desenvolvimento da Educacao B sica e de Valorizacao dos Profissionais da Educacao ? FUNDEBÿ",S,"Agrega o valor total dos recursos de Transferencias da Uniao para complementacao do FUNDEB, recebidos pelos Estados, Distrito Federal e Municipios, nao podendo ser utilizado este item para o registro do ganho apurado nas Operacoes do FUNDEB.",2025
17155000000000,"Transferencias de Recursos de Complementacao da Uniao ao Fundeb ? VAAT",S,"Registra o valor recebido a t¡tulo da complementacao efetuada pela Uniao ao Fundeb na modalidade Valor Anual Total por Aluno (VAAT), conforme art. 5§, II e art. 6§, II da Lei n§ 14.113/2020.ÿ",2025
17155100000000,"Transferencias de Recursos de Complementacao da Uniao ao Fundeb ? VAAF",S,"Registra o valor recebido a t¡tulo da complementacao efetuada pela Uniao ao Fundeb na modalidade Valor Anual por Aluno (VAAF), conforme art. 5§, I e art. 6§, I da Lei n§ 14.113/2020.ÿ",2025
17155200000000,"Transferencias de Recursos de Complementacao da Uniao ao Fundeb ? VAAR",S,"Registra o valor recebido a t¡tulo da complementacao efetuada pela Uniao ao Fundeb na modalidade VAAR, conforme art. 5§, III e art. 6§, III da Lei n§ 14.113/2020.ÿ",2025
17160000000000,"Transferencias de Recursos do Fundo Nacional de Assistencia Social ? FNASÿ",S,"Agrega o valor total dos recursos de Transferencias correntes da Uniao recebidos pelos Estados, Distrito Federal e Municipios, referentes ao Fundo Nacional de Assistencia Social ? FNAS.",2025
17165000000000,"Transferencias de Recursos do Fundo Nacional de Assistencia Social ? FNAS",S,"Registra o valor total dos recursos de Transferencias correntes da Uniao recebidos pelos Estados, Distrito Federal e Municipios, referentes ao Fundo Nacional de Assistencia Social ? FNAS.",2025
17170000000000,"Transferencias de convenios da Uniao e de Suas Entidades",S,"Agrega o valor total dos recursos oriundos de convenios firmados, com ou sem contraprestacoes de servicos, com a Uniao ou com suas entidades, para a realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas correntes. Quando o convnio for entre entidades federais, a entidade transferidora nao poder  integrar o oramento da seguridade social da Uniao.",2025
17175000000000,"Transferencias de convenios da Uniao para o Sistema unico de Saude ? SUS",S,"Registra o valor total dos recursos oriundos de convenios firmados com a Saude, para realizacao de objetivos de interesse comum dos part¡cipes, e destinados a custear despesas correntes. Quando o convnio for entre entidades federais, a entidade transferidora nao poder  integrar o oramento da seguridade social da Uniao.",2025
17175100000000,"Transferencias de convenios da Uniao Destinadas a Programas de Educacao",S,"Registra o valor da receita de Transferencias de convenios da Uniao destinadas a programas de educacao.",2025
17175200000000,"Transferencias de convenios da Uniao Destinadas a Programas de Assistencia Social",S,"Registra o valor da receita de Transferencias de convenios da Uniao destinadas a programas de Assistencia social, compreendendo as Transferencias de recursos do Fundo Nacional de Assistencia Social. nao estao inclu¡das nesta rubrica as Transferencias destinadas aos programas de combate  fome.",2025
17175300000000,"Transferencias de convenios da Uniao Destinadas a Programas de Combate  Fome",S,"Registra o valor da receita de Transferencias de convenios da Uniao destinadas a programas de combate  Fome.",2025
17175400000000,"Transferencias de convenios da Uniao Destinadas a Programas de Saneamento B sico",S,"Registra o valor da receita de Transferencias de convenios da Uniao destinadas a programas de saneamento b sico.",2025
17179900000000,"Outras Transferencias de convenios da Uniao e de Suas Entidades",S,"Registra o valor da receita de Transferencias de convenios da Uniao e de suas Entidades nao especificados anteriormente.",2025
17190000000000,"Outras Transferencias de Recursos da Uniao e de suas Entidades",S,"Agrega o valor total de outras Transferencias de recursos da Uniao e de suas Entidades",2025
17195200000000,"Transferencias da Uniao a Consorcios Publicos",S,"Registra a receita repassada pela Uniao a Consorcios Publicos, mediante contrato ou outro instrumento.",2025
17195300000000,"Transferencias de Recursos do Fundo Penitenci rio Nacional - FUNPEN",S,"Registra o valor da receita das Transferencias de recursos do Fundo Penitenci rio Nacional - FUNPEN, a t¡tulo de Transferencia obrigat¢ria aos Estados, Distrito Federal e Municipios.",2025
17195400000000,"Transferencias de Recursos do Fundo Nacional de Segurana Publica - FNSP ",S,"Agrega as Transferencias dos recursos do FNSP destinadas aos Estados, ao Distrito Federal e aos Municipios repassadas aos entes federativos, nos termos da legislacao em vigor.",2025
17195410000000,"Transferencias de Recursos do Fundo Nacional de Segurana Publica - FNSP - Obrigat¢rias",A,"Registra as Transferencias dos recursos do FNSP destinadas aos Estados, ao Distrito Federal e aos Municipios repassadas aos entes federativos, nos termos da legislacao em vigor, a t¡tulo de Transferencia obrigat¢ria, no minimo, 50% (cinquenta por cento) dos recursos de que trata a al¡nea a do inciso II do caput do art. 3§ da Lei n§ 13.756/2018 para o fundo estadual ou distrital, independentemente da celebracao de convnio, de contrato de repasse ou de instrumento congnere.",2025
17195420000000,"Transferencias de Recursos do Fundo Nacional de Segurana Publica - FNSP - Acordadas",A,""Registra as Transferencias dos recursos do FNSP destinadas aos Estados, ao Distrito Federal e aos Municipios repassadas aos entes federativos, nos termos da legislacao em vigor, por meio da celebracao de convnio, de contrato de repasse ou de instrumento congnere, as demais receitas destinadas ao FNSP e os recursos de que trata a al¡nea ""a"" do inciso II do caput do art. 3§ da Lei n§ 13.756/2018 nao transferidos nos termos do disposto no inciso I do caput do artigo 7§ da citada lei."",2025
17195500000000,"Outras Transferencias para Segurana Publica",S,"Registra as demais Transferencias para a  rea de segurana Publica que nao se enquadrem nos itens de natureza de receita anteriores.",2025
17195600000000,"Transferencias Decorrentes de Decisao Judicial (precat¢rios) Relativas ao Fundo de Manutencao e Desenvolvimento do Ensino Fundamental e de Valorizacao do Magistrio ? FUNDEF",S,"Registra o valor total dos recursos de Transferencias da Uniao em decorrncia de decisao judicial que versem sobre diferenas na complementacao, devida pela Uniao, no ambito do Fundo de Manutencao e Desenvolvimento do Ensino Fundamental e de Valorizacao do Magistrio - FUNDEF, pagas por meio de precat¢rios, recebidos pelos Estados, Distrito Federal e Municipios, guardada estrita vinculacao de tais recursos com os termos constantes no art. 21, da Lei n§ 11.494/2007 c/c o art. 60 do ADCT.",2025
17195700000000,"Transferencia Especial da Uniao",S,"Registra as receitas das Transferencias da Uniao provenientes de emendas individuais impositivas ao oramento da Uniao, nos termos do art. 166-A, inciso I, da Constituicao Federal.",2025
17195800000000,"Transferencia Obrigat¢ria Decorrente da Lei Complementar n§ 176/2020",S,"Registra as receitas provenientes das Transferencias obrigat¢rias da Uniao, decorrentes do disposto na Lei complementar n§ 176, de 29 de dezembro de 2020",2025
17195900000000,"Transferencia de Recursos do Fundo de Amparo ao Trabalhador - FAT",S,"Registra as receitas provenientes de Transferencias recursos do Fundo de Amparo ao Trabalhador - FAT",2025
17196000000000,"Transferencias da Pol¡tica Nacional Aldir Blanc de Fomento  Cultura - Lei n§ 14.399/2022",S,"Registra as Transferencias referentes  Pol¡tica Nacional Aldir Blanc de Fomento  Cultura - Lei n§ 14.399/2022",2025
17196100000000,"Aux¡lio Financeiro - Outorga Credito Tribut rio ICMS - Art. 5§, Inciso V, EC n§ 123/2022",S,"Registra as receitas referentes ao aux¡lio financeiro ? Outorga Credito Tribut rio ICMS ? Art. 5§, Inciso V, EC n§ 123/2022",2025
17196200000000,"Transferencia da Compensacao Financeira das Perdas com Arrecadacao de ICMS- Art. 3§, õ4§, LC 194/2022",S,"Registra a Transferencia da oompensacao financeira das perdas com arrecadacao de ICMS- Art. 3§, õ4§, LC 194/2022",2025
