Codigo;Nome;Tipo
9217145001000000;Restituição de Transferências do Salário-Educação - Principal;    S
9217145002000000;Restituição de Transferências do Salário-Educação - Multas e Juros de Mora;    S
9217145003000000;Restituição de Transferências do Salário-Educação - Dívida Ativa;    S
9217145004000000;Restituição de Transferências do Salário-Educação - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145005000000;Restituição de Transferências do Salário-Educação - Multas;    S
9217145006000000;Restituição de Transferências do Salário-Educação - Juros de Mora;    S
9217145007000000;Restituição de Transferências do Salário-Educação - Dívida Ativa - Multas da Dívida Ativa;    S
9217145008000000;Restituição de Transferências do Salário-Educação - Juros de Mora da Dívida Ativa;    S
9217145100000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE;    N
9217145101000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Principal;    S
9217145102000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Multas e Juros de Mora;    S
9217145103000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Dívida Ativa;    S
9217145104000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145105000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Multas;    S
9217145106000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Juros de Mora;    S
9217145107000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Dívida Ativa - Multas da Dívida Ativa;    S
9217145108000000;Restituição de Transferências Diretas do FNDE referentes ao Programa Dinheiro Direto na Escola – PDDE - Juros de Mora da Dívida Ativa;    S
9217145200000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE;    N
9217145201000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Principal;    N
9217145202000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Multas e Juros de Mora;    S
9217145203000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Dívida Ativa;    S
9217145204000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145205000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Multas;    S
9217145206000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Juros de Mora;    S
9217145207000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Dívida Ativa - Multas da Dívida Ativa;    S
9217145208000000;Restituição de Transferências referentes ao Programa Nacional de Alimentação Escolar – PNAE - Juros de Mora da Dívida Ativa;    S
9217145300000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE;    S
9217145301000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Principal;    N
9217145302000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Multas e Juros de Mora;    S
9217145303000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Dívida Ativa;    S
9217145304000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145305000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Multas;    S
9217145306000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Juros de Mora;    S
9217145307000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Dívida Ativa - Multas da Dívida Ativa;    S
9217145308000000;Restituição de Transferências referentes ao Programa Nacional de Apoio ao Transporte do Escolar – PNATE - Juros de Mora da Dívida Ativa;    S
9217145400000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem;    S
9217145410000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano;    N
9217145411000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Principal;    S
9217145412000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Multas e Juros de Mora;    S
9217145413000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Dívida Ativa;    S
9217145414000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145415000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Multas;    S
9217145416000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Juros de Mora;    S
9217145417000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Dívida Ativa - Multas da Dívida Ativa;    S
9217145418000000;Restituição de Transferências  referentes ao Programa Nacional de Inclusão de Jovens - Projovem Urbano - Juros de Mora da Dívida Ativa;    S
9217145420000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo;    N
9217145421000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Principal;    S
9217145422000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Multas e Juros de Mora;    S
9217145423000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Dívida Ativa;    S
9217145424000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145425000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Multas;    S
9217145426000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Juros de Mora;    S
9217145427000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Dívida Ativa - Multas da Dívida Ativa;    S
9217145428000000;Restituição de Transferências referentes ao Programa Nacional de Inclusão de Jovens - Projovem Campo - Juros de Mora da Dívida Ativa;    S
9217145500000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA;    N
9217145501000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Principal;    S
9217145502000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Multas e Juros de Mora;    S
9217145503000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Dívida Ativa;    S
9217145504000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145505000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Multas;    S
9217145506000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Juros de Mora;    S
9217145507000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Dívida Ativa - Multas da Dívida Ativa;    S
9217145508000000;Restituição de Transferências referentes ao Programa Brasil Alfabetizado - PBA - Juros de Mora da Dívida Ativa;    S
9217145600000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA;    N
9217145601000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Principal;    S
9217145602000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Multas e Juros de Mora;    S
9217145603000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Dívida Ativa;    S
9217145604000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145605000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Multas;    S
9217145606000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Juros de Mora;    S
9217145607000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Dívida Ativa - Multas da Dívida Ativa;    S
9217145608000000;Restituição de Transferências referentes ao  Programa de Apoio aos Sistemas de Ensino para Atendimento à Educação de Jovens e Adultos - PEJA - Juros de Mora da Dívida Ativa;    S
9217145700000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE;    N
9217145701000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Principal;    S
9217145702000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Multas e Juros de Mora;    S
9217145703000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Dívida Ativa;    S
9217145704000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145705000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Multas;    S
9217145706000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Juros de Mora;    S
9217145707000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Dívida Ativa - Multas da Dívida Ativa;    S
9217145708000000;Restituição de Transferências referentes ao  Programa Nacional de Saúde do Escolar - PNSE - Juros de Mora da Dívida Ativa;    S
9217145800000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental;    N
9217145801000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Principal;    N
9217145802000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Multas e Juros de Mora;    N
9217145803000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Dívida Ativa;    S
9217145804000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145805000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Multas;    S
9217145806000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Juros de Mora;    S
9217145807000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Dívida Ativa - Multas da Dívida Ativa;    S
9217145808000000;Restituição de Transferências referentes ao Programa de Apoio a Aquisição de Equipamentos para a Rede Pública de Ensino Fundamental - Juros de Mora da Dívida Ativa;    S
9217145900000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA;    S
9217145901000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Principal;    S
9217145902000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Multas e Juros de Mora;    N
9217145903000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Dívida Ativa;    S
9217145904000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217145905000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Multas;    S
9217145906000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Juros de Mora;    S
9217145907000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Dívida Ativa - Multas da Dívida Ativa;    S
9217145908000000;Restituição de Transferências referentes ao Programa de Apoio à Reestruturação da Rede Física Pública da Educação Básica  - REESTFÍSICA - Juros de Mora da Dívida Ativa;    S
9217149900000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE;    S
9217149901000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Principal;    S
9217149902000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Multas e Juros de Mora;    N
9217149903000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Dívida Ativa;    S
9217149904000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217149905000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Multas;    S
9217149906000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Juros de Mora;    S
9217149907000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Dívida Ativa - Multas da Dívida Ativa;    S
9217149908000000;Restituição de Outras Transferências Diretas do Fundo Nacional do Desenvolvimento da Educação - FNDE - Juros de Mora da Dívida Ativa;    S
9217150000000000;Restituição de Transferências de Recursos de Complementação da União ao Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação – FUNDEB ;    S
9217155000000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT;    S
9217155001000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Principal;    N
9217155002000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Multas e Juros de Mora;    S
9217155003000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Dívida Ativa;    S
9217155004000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217155005000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Multas;    S
9217155006000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Juros de Mora;    S
9217155007000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Dívida Ativa - Multas da Dívida Ativa;    S
9217155008000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAT - Juros de Mora da Dívida Ativa;    S
9217155100000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF;    S
9217155101000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Principal;    N
9217155102000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Multas e Juros de Mora;    S
9217155103000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Dívida Ativa;    S
9217155104000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217155105000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Multas;    S
9217155106000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Juros de Mora;    S
9217155107000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Dívida Ativa - Multas da Dívida Ativa;    S
9217155108000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAF - Juros de Mora da Dívida Ativa;    S
9217155200000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR;    S
9217155201000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Principal;    N
9217155202000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Multas e Juros de Mora;    N
9217155203000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Dívida Ativa;    N
9217155204000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217155205000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Multas;    S
9217155206000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Juros de Mora;    S
9217155207000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Dívida Ativa - Multas da Dívida Ativa;    S
9217155208000000;Restituição de Transferências de Recursos de Complementação da União ao Fundeb – VAAR - Juros de Mora da Dívida Ativa;    S
9217160000000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS ;    S
9217165000000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS;    S
9217165001000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Principal;    S
9217165002000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Multas e Juros de Mora;    N
9217165003000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Dívida Ativa;    S
9217165004000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217165005000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Multas;    S
9217165006000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Juros de Mora;    S
9217165007000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Dívida Ativa - Multas da Dívida Ativa;    S
9217165008000000;Restituição de Transferências de Recursos do Fundo Nacional de Assistência Social – FNAS - Juros de Mora da Dívida Ativa;    S
9217170000000000;Restituição de Transferências de Convênios da União e de Suas Entidades;    S
9217175000000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS;    S
9217175001000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Principal;    N
9217175002000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Multas e Juros de Mora;    S
9217175003000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Dívida Ativa;    S
9217175004000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217175005000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Multas;    S
9217175006000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Juros de Mora;    S
9217175007000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Dívida Ativa - Multas da Dívida Ativa;    S
9217175008000000;Restituição de Transferências de Convênios da União para o Sistema Único de Saúde – SUS - Juros de Mora da Dívida Ativa;    S
9217175100000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação;    S
9217175101000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Principal;    N
9217175102000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Multas e Juros de Mora;    S
9217175103000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Dívida Ativa;    S
9217175104000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217175105000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Multas;    S
9217175106000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Juros de Mora;    S
9217175107000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Dívida Ativa - Multas da Dívida Ativa;    S
9217175108000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Educação - Juros de Mora da Dívida Ativa;    S
9217175200000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social;    S
9217175201000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Principal;    N
9217175202000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Multas e Juros de Mora;    S
9217175203000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Dívida Ativa;    S
9217175204000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217175205000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Multas;    S
9217175206000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Juros de Mora;    S
9217175207000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Dívida Ativa - Multas da Dívida Ativa;    S
9217175208000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Assistência Social - Juros de Mora da Dívida Ativa;    S
9217175300000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome;    S
9217175301000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Principal;    N
9217175302000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Multas e Juros de Mora;    S
9217175303000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Dívida Ativa;    S
9217175304000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217175305000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Multas;    S
9217175306000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Juros de Mora;    S
9217175307000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Dívida Ativa - Multas da Dívida Ativa;    S
9217175308000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Combate à Fome - Juros de Mora da Dívida Ativa;    S
9217175400000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico;    S
9217175401000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Principal;    N
9217175402000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Multas e Juros de Mora;    N
9217175403000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Dívida Ativa;    S
9217175404000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217175405000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Multas;    S
9217175406000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Juros de Mora;    S
9217175407000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Dívida Ativa - Multas da Dívida Ativa;    S
9217175408000000;Restituição de Transferências de Convênios da União Destinadas a Programas de Saneamento Básico - Juros de Mora da Dívida Ativa;    S
9217179900000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades;    S
9217179901000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Principal;    S
9217179902000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Multas e Juros de Mora;    N
9217179903000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Dívida Ativa;    S
9217179904000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217179905000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Multas;    S
9217179906000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Juros de Mora;    S
9217179907000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Dívida Ativa - Multas da Dívida Ativa;    S
9217179908000000;Restituição de Outras Transferências de Convênios da União e de Suas Entidades - Juros de Mora da Dívida Ativa;    S
9217190000000000;Restituição de Outras Transferências de Recursos da União e de suas Entidades;    S
9217195200000000;Restituição de Transferências da União a Consórcios Públicos;    S
9217195201000000;Restituição de Transferências da União a Consórcios Públicos - Principal;    N
9217195202000000;Restituição de Transferências da União a Consórcios Públicos - Multas e Juros de Mora;    S
9217195203000000;Restituição de Transferências da União a Consórcios Públicos - Dívida Ativa;    S
9217195204000000;Restituição de Transferências da União a Consórcios Públicos - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217195205000000;Restituição de Transferências da União a Consórcios Públicos - Multas;    S
9217195206000000;Restituição de Transferências da União a Consórcios Públicos - Juros de Mora;    S
9217195207000000;Restituição de Transferências da União a Consórcios Públicos - Dívida Ativa - Multas da Dívida Ativa;    S
9217195208000000;Restituição de Transferências da União a Consórcios Públicos - Juros de Mora da Dívida Ativa;    S
9217195600000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF;    S
9217195601000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Principal;    N
9217195602000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Multas e Juros de Mora;    S
9217195603000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Dívida Ativa;    S
9217195604000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217195605000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Multas;    S
9217195606000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Juros de Mora;    S
9217195607000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Dívida Ativa - Multas da Dívida Ativa;    S
9217195608000000;Restituição de Transferências Decorrentes de Decisão Judicial (precatórios) Relativas ao Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e de Valorização do Magistério – FUNDEF - Juros de Mora da Dívida Ativa;    S
9217195700000000;Restituição de Transferência Especial da União;    S
9217195701000000;Restituição de Transferência Especial da União - Principal;    N
9217195702000000;Restituição de Transferência Especial da União - Multas e Juros de Mora;    S
9217195703000000;Restituição de Transferência Especial da União - Dívida Ativa;    S
9217195704000000;Restituição de Transferência Especial da União - Dívida Ativa - Multas e Juros de Mora da Dívida Ativa;    S
9217195705000000;Restituição de Transferência Especial da União - Multas;    S
9217195706000000;Restituição de Transferência Especial da União - Juros de Mora;    S
9217195707000000;Restituição de Transferência Especial da União - Dívida Ativa - Multas da Dívida Ativa;    S
9217195708000000;Restituição de Transferência Especial da União - Juros de Mora da Dívida Ativa;    S
9217195800000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020;    S
9217195801000000;Restituição de Transferência Obrigatória Decorrente da Lei Complementar nº 176/2020 - Principal;    N
